Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-07 12:06:46.733997,4529.21212076,3725.5757572,4071.75757535,4158.30302989,3864.15151477,515.1515151,3877.54545416,696.484848415,4251.54545412,515.1515151,4446.78787834,189.575757557,4173.75757534,3387.6363633,4320.57575714,3049.69696939,4974.81818132,3255.75757543,4155.72727231,482.181818134,4389.09090865,4166.54545413,4187.15151473,24.7272727248,4808.93939346,3268.12121179,4462.75757531,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.738604,4530.7575753,3725.5757572,4078.45454505,4158.30302989,3857.96969658,515.1515151,3879.60606022,696.484848415,4253.09090867,515.1515151,4456.06060561,189.575757557,4174.27272686,3387.6363633,4328.30302987,3049.69696939,4979.96969647,3255.75757543,4156.75757534,482.181818134,4390.12121168,4166.54545413,4188.18181776,24.7272727248,4807.90909043,3268.12121179,4453.99999955,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.746828,4528.18181773,3725.5757572,4078.96969656,4158.30302989,3856.42424204,515.1515151,3881.15151476,696.484848415,4265.45454503,515.1515151,4457.09090865,189.575757557,4175.30302989,3387.6363633,4324.69696926,3049.69696939,4977.3939389,3255.75757543,4156.75757534,482.181818134,4382.39393896,4166.54545413,4187.66666625,24.7272727248,4802.75757528,3268.12121179,4445.2424238,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.753063,4525.60606015,3725.5757572,4077.42424202,4158.30302989,3856.93939355,515.1515151,3879.60606022,696.484848415,4264.93939351,515.1515151,4449.36363592,189.575757557,4175.30302989,3387.6363633,4322.12121169,3049.69696939,4975.84848435,3255.75757543,4151.09090868,482.181818134,4376.72727229,4166.54545413,4182.5151511,24.7272727248,4797.09090861,3268.12121179,4452.45454501,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.759538,4527.1515147,3725.5757572,4083.09090868,4158.30302989,3857.96969658,515.1515151,3879.60606022,696.484848415,4255.66666624,515.1515151,4446.78787834,189.575757557,4172.21212079,3387.6363633,4325.72727229,3049.69696939,4982.54545405,3255.75757543,4153.15151474,482.181818134,4382.90909047,4166.54545413,4183.03030261,24.7272727248,4800.1818177,3268.12121179,4459.15151471,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.767261,4531.27272682,3725.5757572,4085.66666626,4158.30302989,3860.54545416,515.1515151,3880.63636325,696.484848415,4262.87878745,515.1515151,4454.51515107,189.575757557,4178.90909049,3387.6363633,4328.30302987,3049.69696939,4989.24242374,3255.75757543,4160.87878746,482.181818134,4390.6363632,4166.54545413,4196.93939352,24.7272727248,4807.90909043,3268.12121179,4456.57575713,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.776888,4532.30302985,3725.5757572,4085.66666626,4158.30302989,3859.51515113,515.1515151,3882.18181779,696.484848415,4267.51515109,515.1515151,4456.06060561,189.575757557,4185.60606019,3387.6363633,4326.75757532,3049.69696939,4990.27272677,3255.75757543,4157.27272686,482.181818134,4389.60606017,4166.54545413,4202.60606019,24.7272727248,4807.90909043,3268.12121179,4454.51515107,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.783371,4529.72727227,3725.5757572,4087.2121208,4158.30302989,3855.90909052,515.1515151,3883.72727234,696.484848415,4258.24242382,515.1515151,4448.33333289,189.575757557,4177.87878746,3387.6363633,4326.24242381,3049.69696939,4990.27272677,3255.75757543,4151.60606019,482.181818134,4384.96969653,4166.54545413,4196.424242,24.7272727248,4805.33333285,3268.12121179,4452.96969652,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.790995,4530.24242379,3725.5757572,4085.15151474,4158.30302989,3859.51515113,515.1515151,3879.60606022,696.484848415,4260.30302988,515.1515151,4445.75757531,189.575757557,4175.30302989,3387.6363633,4330.87878745,3049.69696939,4995.42424192,3255.75757543,4159.33333292,482.181818134,4389.09090865,4166.54545413,4198.48484806,24.7272727248,4809.45454497,3268.12121179,4455.03030258,70.0606060536,42.0,42.0,?
2017-08-07 12:06:46.800778,4534.36363591,3725.5757572,4086.18181777,4158.30302989,3866.21212083,515.1515151,3879.0909087,696.484848415,4270.09090866,515.1515151,4448.8484844,189.575757557,4188.18181776,3387.6363633,4337.06060563,3049.69696939,5002.63636314,3255.75757543,4170.15151473,482.181818134,4397.33333289,4166.54545413,4209.30302988,24.7272727248,4815.12121164,3268.12121179,4458.12121168,70.0606060536,42.0,42.0,?
